regime,question_id,reasoning_correct,revise_correct,revise_helpful,safe_cheap,both_wrong,unnecessary_revise_candidate,method_best_label,policy_v5,policy_v6,policy_v7,correct_if_v5,correct_if_v6,correct_if_v7,cost_v5,cost_v6,cost_v7,prompt_number_count,prompt_token_length,target_quantity_type,multi_stepness_proxy,explicit_constraint_presence,relational_wording_presence,special_structure_presence,final_answer_parseable,body_final_numeric_mismatch,target_quantity_mismatch,constraint_violation_signal,copied_question_number_as_final_answer,cheap_route_confidence,explanation_warning_signal,answer_error_signal,v6_answer_error_score_raw,v6_explanation_warning_score_raw
math500_100,test/intermediate_algebra/1000.json,1,1,0,1,0,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,1,1,1,2,1,1,4.0,30.0,money,0,0,0,0,1,0,0,0,1,0,0,1,1.0,0.0
math500_100,test/algebra/1098.json,1,1,0,1,0,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,1,1,1,2,1,1,4.0,2.0,money,0,0,0,0,1,0,0,0,1,0,0,1,1.0,0.0
math500_100,test/intermediate_algebra/607.json,0,0,0,0,1,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,0,0,0,2,1,1,3.0,14.0,difference,0,0,1,0,1,0,0,0,0,0,0,1,1.0,0.0
math500_100,test/algebra/1837.json,1,1,0,1,0,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,1,1,1,2,1,1,5.0,87.0,rate_or_unit,1,0,0,1,1,0,0,0,1,1,0,0,0.0,0.0
math500_100,test/algebra/2193.json,0,0,0,0,1,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,0,0,0,2,1,1,3.0,14.0,money,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
math500_100,test/algebra/2427.json,0,0,0,0,1,0,reasoning_greedy,direct_plus_revise,direct_plus_revise,direct_plus_revise,0,0,0,2,2,2,3.0,78.0,rate_or_unit,0,0,0,1,1,0,0,1,0,0,0,1,3.0,0.0
math500_100,test/intermediate_algebra/1388.json,0,0,0,0,1,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,0,0,0,2,1,1,3.0,45.0,money,0,1,0,0,1,0,0,0,0,0,0,1,1.0,0.0
math500_100,test/counting_and_probability/525.json,0,0,0,0,1,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,0,0,0,2,1,1,2.0,42.0,rate_or_unit,0,0,0,1,1,0,0,0,0,1,0,0,0.0,0.0
math500_100,test/prealgebra/1840.json,1,1,0,1,0,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,1,1,1,2,1,1,7.0,53.0,rate_or_unit,0,1,0,1,1,0,0,0,0,1,0,0,0.0,0.0
math500_100,test/precalculus/779.json,1,0,0,1,0,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,0,1,1,2,1,1,3.0,22.0,money,0,0,0,0,1,0,0,0,0,0,0,1,1.0,0.0
math500_100,test/counting_and_probability/666.json,1,1,0,1,0,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,1,1,1,2,1,1,4.0,62.0,total,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
math500_100,test/number_theory/864.json,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,5.0,13.0,money,0,0,0,0,1,0,0,0,1,1,0,1,1.0,0.0
math500_100,test/prealgebra/1302.json,0,0,0,0,1,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,0,0,0,1,1,1,1.0,2.0,money,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
math500_100,test/counting_and_probability/134.json,1,1,0,1,0,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,1,1,1,2,1,1,2.0,42.0,other,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0.0
math500_100,test/algebra/1072.json,0,0,0,0,1,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,0,0,0,2,1,1,6.0,24.0,money,0,0,0,0,1,0,0,0,1,0,0,1,1.0,0.0
math500_100,test/counting_and_probability/119.json,1,1,0,1,0,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,1,1,1,2,1,1,6.0,9.0,remaining_or_left,0,0,1,0,1,0,0,0,1,0,0,0,0.0,0.0
math500_100,test/number_theory/627.json,1,1,0,1,0,1,reasoning_greedy,direct_plus_revise,reasoning_greedy,direct_plus_revise,1,1,1,2,1,2,6.0,21.0,money,1,1,0,0,1,1,0,1,0,0,0,0,0.0,0.0
math500_100,test/intermediate_algebra/428.json,0,0,0,0,1,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,0,0,0,2,1,1,7.0,14.0,money,0,0,0,0,1,0,0,0,1,0,0,1,1.0,0.0
math500_100,test/geometry/967.json,1,1,0,1,0,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,1,1,1,2,1,1,0.0,27.0,other,0,0,0,0,1,0,0,0,0,0,0,1,1.0,0.0
math500_100,test/algebra/24.json,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,2.0,27.0,money,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0
math500_100,test/number_theory/45.json,1,1,0,1,0,1,reasoning_greedy,direct_plus_revise,reasoning_greedy,direct_plus_revise,1,1,1,2,1,2,3.0,17.0,other,0,0,0,0,1,1,0,1,0,0,0,0,0.0,0.0
math500_100,test/prealgebra/930.json,0,1,1,0,0,0,direct_plus_revise,direct_plus_revise,reasoning_greedy,reasoning_greedy,1,0,0,2,1,1,10.0,40.0,rate_or_unit,0,0,0,1,1,0,0,0,0,1,0,1,1.0,0.0
math500_100,test/geometry/627.json,0,0,0,0,1,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,0,0,0,2,1,1,7.0,27.0,money,0,0,0,0,1,0,0,0,1,0,0,1,1.0,0.0
math500_100,test/algebra/2214.json,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,4.0,27.0,money,0,0,0,0,1,0,0,0,1,1,0,0,0.0,0.0
math500_100,test/intermediate_algebra/1454.json,0,0,0,0,1,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,0,0,0,2,1,1,13.0,34.0,money,0,0,0,0,1,0,0,0,1,0,0,1,1.0,0.0
math500_100,test/prealgebra/1558.json,1,1,0,1,0,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,1,1,1,2,1,1,6.0,37.0,money,0,1,0,0,1,0,0,0,1,0,0,0,0.0,0.0
math500_100,test/geometry/178.json,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,2.0,20.0,money,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0
math500_100,test/precalculus/285.json,0,0,0,0,1,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,0,0,0,2,1,1,4.0,25.0,money,0,0,0,0,1,0,0,0,0,0,0,1,1.0,0.0
math500_100,test/algebra/305.json,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,4.0,16.0,money,0,0,0,0,1,0,0,0,1,1,0,0,0.0,0.0
math500_100,test/algebra/1265.json,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,2.0,15.0,other,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
math500_100,test/prealgebra/1388.json,1,1,0,1,0,1,reasoning_greedy,direct_plus_revise,reasoning_greedy,direct_plus_revise,1,1,1,2,1,2,3.0,13.0,money,0,0,0,0,1,0,0,0,0,0,1,0,0.0,2.0
math500_100,test/number_theory/1055.json,1,1,0,1,0,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,1,1,1,2,1,1,3.0,85.0,rate_or_unit,0,1,1,1,1,0,0,0,0,1,0,0,0.0,0.0
math500_100,test/intermediate_algebra/1217.json,0,0,0,0,1,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,direct_plus_revise,0,0,0,2,1,2,3.0,13.0,money,1,0,0,0,1,0,0,1,0,0,0,1,1.0,0.0
math500_100,test/prealgebra/951.json,1,1,0,1,0,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,1,1,1,2,1,1,6.0,2.0,money,0,0,0,0,1,0,0,0,1,1,0,0,0.0,0.0
math500_100,test/precalculus/1105.json,1,0,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,2.0,10.0,remaining_or_left,0,0,1,0,1,0,0,0,0,1,0,0,0.0,0.0
math500_100,test/prealgebra/572.json,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,2.0,5.0,money,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0
math500_100,test/algebra/187.json,1,1,0,1,0,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,1,1,1,2,1,1,8.0,19.0,money,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0
math500_100,test/algebra/769.json,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,1.0,17.0,money,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
math500_100,test/intermediate_algebra/1168.json,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,2.0,28.0,other,1,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0
math500_100,test/algebra/722.json,1,1,0,1,0,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,1,1,1,2,1,1,4.0,5.0,money,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0
math500_100,test/prealgebra/1247.json,1,1,0,1,0,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,1,1,1,2,1,1,4.0,31.0,other,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0
math500_100,test/intermediate_algebra/956.json,0,0,0,0,1,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,0,0,0,2,1,1,8.0,25.0,money,0,0,0,0,1,0,0,0,1,0,0,1,1.0,0.0
math500_100,test/intermediate_algebra/1247.json,1,1,0,1,0,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,1,1,1,2,1,1,8.0,42.0,money,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
math500_100,test/precalculus/675.json,0,0,0,0,1,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,0,0,0,2,1,1,4.0,41.0,remaining_or_left,0,0,1,0,1,0,0,0,1,0,0,1,1.0,0.0
math500_100,test/intermediate_algebra/279.json,0,0,0,0,1,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,0,0,0,2,1,1,11.0,36.0,rate_or_unit,0,0,0,1,1,0,0,0,1,1,0,0,0.0,0.0
math500_100,test/precalculus/1146.json,0,0,0,0,1,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,0,0,0,2,1,1,4.0,33.0,money,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0
math500_100,test/prealgebra/1747.json,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,3.0,3.0,money,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0
math500_100,test/algebra/2046.json,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,5.0,7.0,remaining_or_left,0,0,1,0,1,0,0,0,1,1,0,1,1.0,0.0
math500_100,test/prealgebra/1233.json,0,1,1,0,0,0,direct_plus_revise,reasoning_greedy,reasoning_greedy,reasoning_greedy,0,0,0,1,1,1,2.0,37.0,money,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0
math500_100,test/precalculus/1313.json,0,0,0,0,1,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,0,0,0,2,1,1,6.0,26.0,money,0,0,0,0,1,0,0,0,1,0,0,1,1.0,0.0
math500_100,test/intermediate_algebra/207.json,1,1,0,1,0,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,1,1,1,2,1,1,7.0,23.0,money,0,0,0,0,1,0,0,0,1,1,0,0,0.0,0.0
math500_100,test/number_theory/46.json,1,1,0,1,0,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,1,1,1,2,1,1,5.0,10.0,money,0,0,0,0,1,0,0,0,1,1,0,1,1.0,0.0
math500_100,test/number_theory/516.json,0,0,0,0,1,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,0,0,0,1,1,1,2.0,12.0,money,0,0,0,0,1,0,0,0,0,1,0,1,1.0,0.0
math500_100,test/geometry/456.json,1,1,0,1,0,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,1,1,1,2,1,1,0.0,27.0,other,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0
math500_100,test/algebra/2253.json,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,2.0,42.0,money,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
math500_100,test/precalculus/24313.json,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,0.0,8.0,other,0,0,0,0,1,0,0,0,0,1,0,1,1.0,0.0
math500_100,test/counting_and_probability/1114.json,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,2.0,29.0,other,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0
math500_100,test/intermediate_algebra/623.json,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,1.0,25.0,money,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0
math500_100,test/algebra/1004.json,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,3.0,8.0,money,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
math500_100,test/intermediate_algebra/47.json,1,1,0,1,0,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,1,1,1,2,1,1,6.0,33.0,money,0,0,0,0,1,0,0,0,1,0,0,1,1.0,0.0
math500_100,test/prealgebra/192.json,1,1,0,1,0,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,1,1,1,2,1,1,4.0,7.0,money,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0
math500_100,test/intermediate_algebra/1849.json,0,0,0,0,1,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,0,0,0,2,1,1,3.0,23.0,money,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0
math500_100,test/algebra/1035.json,1,1,0,1,0,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,1,1,1,2,1,1,0.0,36.0,total,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0
math500_100,test/algebra/2700.json,1,1,0,1,0,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,1,1,1,2,1,1,8.0,59.0,money,0,0,0,0,1,0,0,0,1,1,0,0,0.0,0.0
math500_100,test/intermediate_algebra/2046.json,1,1,0,1,0,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,1,1,1,2,1,1,4.0,8.0,money,0,0,0,0,1,0,0,0,1,1,0,0,0.0,0.0
math500_100,test/algebra/893.json,0,1,1,0,0,0,direct_plus_revise,direct_plus_revise,reasoning_greedy,reasoning_greedy,1,0,0,2,1,1,14.0,11.0,money,0,0,0,0,1,0,0,0,1,0,0,1,1.0,0.0
math500_100,test/geometry/353.json,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,1.0,50.0,rate_or_unit,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0
math500_100,test/prealgebra/307.json,1,1,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,3.0,28.0,other,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0
math500_100,test/algebra/567.json,1,1,0,1,0,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,1,1,1,2,1,1,3.0,11.0,money,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
math500_100,test/algebra/892.json,0,0,0,0,1,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,0,0,0,1,1,1,2.0,46.0,rate_or_unit,0,0,0,1,1,0,0,0,0,1,0,0,0.0,0.0
math500_100,test/number_theory/357.json,0,1,1,0,0,0,direct_plus_revise,direct_plus_revise,reasoning_greedy,reasoning_greedy,1,0,0,2,1,1,3.0,10.0,money,0,0,0,0,1,0,0,0,0,0,0,1,1.0,0.0
math500_100,test/prealgebra/1761.json,1,0,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,4.0,26.0,money,1,0,0,0,1,0,0,0,1,1,0,0,0.0,0.0
math500_100,test/algebra/2023.json,1,1,0,1,0,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,1,1,1,2,1,1,2.0,21.0,money,0,1,0,0,1,0,0,0,0,1,0,0,0.0,0.0
math500_100,test/counting_and_probability/377.json,0,0,0,0,1,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,0,0,0,2,1,1,3.0,30.0,rate_or_unit,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0
math500_100,test/algebra/873.json,1,1,0,1,0,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,1,1,1,2,1,1,6.0,27.0,money,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0
math500_100,test/prealgebra/1646.json,0,0,0,0,1,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,0,0,0,2,1,1,47.0,106.0,money,0,0,0,0,1,0,0,0,1,1,0,0,0.0,0.0
math500_100,test/precalculus/34.json,1,1,0,1,0,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,1,1,1,2,1,1,10.0,28.0,money,0,0,0,0,1,0,0,0,1,1,0,0,0.0,0.0
math500_100,test/intermediate_algebra/662.json,0,0,0,0,1,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,0,0,0,1,1,1,18.0,42.0,other,0,0,0,0,1,0,0,0,1,1,0,1,1.0,0.0
math500_100,test/prealgebra/105.json,1,0,0,1,0,1,reasoning_greedy,direct_plus_revise,reasoning_greedy,direct_plus_revise,0,1,0,2,1,2,1.0,33.0,other,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0
math500_100,test/prealgebra/1924.json,1,0,0,1,0,0,reasoning_greedy,reasoning_greedy,reasoning_greedy,reasoning_greedy,1,1,1,1,1,1,3.0,8.0,money,0,0,0,0,1,0,0,0,0,0,0,1,1.0,0.0
math500_100,test/precalculus/1300.json,0,0,0,0,1,0,reasoning_greedy,direct_plus_revise,reasoning_greedy,reasoning_greedy,0,0,0,2,1,1,7.0,34.0,money,0,1,0,0,1,0,0,0,1,0,0,1,1.0,0.0
